PublishedAt,Comment
2020-03-14T16:34:43Z,"Tucker, for Jesse Watters to fan anti-Chinese sentiments, people know that he is dumb and shallow. But for you, the smart one to go so low to condemn China?  Why blame everything on China?  Your giant American corporations buy $1.00 from China factory and sell for $50. Who makes all the profits? Your Wall Street smart guys suck up all the average American families&#39; money, blame China again? Your govt is protecting the American giant corps.  Never for once, your favourite politician tells you that the selling price of a Made-in-USA will be 20 to 50 x higher than not just products from China but India, Vietnam, Indonesia, Cambodia, Malaysia, Africa, Korea and even Japan, Mexico, Brazil. American consumers will have to pay much higher Retail price and the giant Americans will have lesser profits or find themselves unable to retail at high prices. There are better ways to prosper USA than to put the blame totally on one country."
2020-03-14T16:10:16Z,"Tucker, The Chinese Coronavirus? What about The American H1N1? H1N1 killed more than 500,000 people!!"
2020-03-14T15:55:17Z,I am surprised tucker drifted away from the presidents opinion that this was a hoax and no big deal . I guess his comments finally got the president to come around but I think he still believes we will be out of the woods by April . Markets finally saw government working on the problem (the virus ) than the symptom ( the economic consequence ) and this lifted markets and maybe that will help Trump to understand .  Fox knows they have the presidents ear and they have a responsibility to give him a kick in the butt to see reality . We are all in this together and blaming who and what is not productive . There will be plenty of that after its over . Its to bad most did not save for a rainy day
2020-03-14T15:51:21Z,Corporate greed will be our undoing.
2020-03-14T15:28:43Z,it was completely irresponsible for trump to shut down the offices and agencies that had been put in place to plan for and combat these types of outbreaks with the excuse to drain the swamp and save money now we see how shortsighted and ridiculous it is when people denigrate the government then complain it hasn&#39;t done enough...remember it was Reagan that said government is the problem....not so anymore eh?
2020-03-14T15:15:43Z,"Many are stating the reason why the elderly with conditions are dying it’s due to so many medications they are taking, including flu shots!!"
2020-03-14T13:44:01Z,I&#39;m not a fox news viewer..but he is correct. Well said. Let&#39;s just hope we get a handle on it before it gets worse. We have got to help our fellow citizens out.
2020-03-14T12:44:49Z,Dems finally found somthing that will work aginst Pres Trump .
2020-03-14T12:00:05Z,"Tucker: Don’t panic, but PANIC!!<br><br>Oh, and FUK China!"
2020-03-14T09:35:09Z,Don’t spread hatred
2020-03-14T08:10:38Z,Ahh I love it the end of Globalism as we know it
2020-03-14T07:53:45Z,Who&#39;s down to rename the Coronavirus the Chinci Bat Soup Flu?
2020-03-29T12:23:58Z,I prefer CCP Virus
2020-03-14T06:28:38Z,Nuke China. Got it
2020-03-14T05:55:34Z,It didnt come from a meat market it was a level 4 lab located in wuhan the meat market is just an easy patsy.
2020-03-14T05:46:13Z,"Corona virus will pass. And when it does, we will feel foolish for not realizing that sooner."
2020-03-14T05:36:00Z,So who all deserves to be punished for America&#39;s &quot;supine position&quot; to China?
2020-03-15T14:45:14Z,"Brian de Riancho You doggone right. Including the orange clown.  Some worse than others.  There is no one in the Whitehouse, Senate, Congress or Fortune 500 innocent in the past 50-60 yrs. Every time you sign or vote for something you don&#39;t pay for you&#39;re guilty one way or another."
2020-03-15T14:57:19Z,Brian de Riancho Wow. Thought we were vibin&#39;. I&#39;ve been alive for all six. That&#39;s not true at all. Both the deficit and debt are increasing with the new spending of this administration.  They&#39;re part of the problem.
2020-03-15T15:47:14Z,Brian de Riancho We definitely see some things the same and others different.
2020-03-14T05:32:59Z,Nice to se an honest assessment on fox for a change
2020-03-14T05:23:36Z,we should nuke china and get it over with already
2020-03-14T04:29:47Z,"Fox growing a conscious, lol. Or war with China."
2020-03-14T04:24:52Z,Decent segment
2020-03-14T03:54:32Z,Not all people can work from home
2020-03-14T03:50:50Z,"So much BS, the reality is that thousands die on the highways every day because of Wreckless and Careless drivers but our polititians won&#39;t deal with this problem."
2020-03-14T03:40:08Z,"He&#39;s right, it&#39;s not JUST the flu, its the flu with respiratory issues. It&#39;s not comparable to the average flu, but is comparable to H1N1 aka swine flu. He mentions Italy, but not the fact that the population of Italy has a higher percentage of older citizens since the younger ones usually leave to other countries to make a future, which was reported on years ago. <br>He is right, we do need to remain calm about it, but I believe he also is causing a bit of extra fear. Some people need that dose of fear though as plenty of people have been oblivious for way too long and have not at all been preparing for whats been happening and could further spread the virus to people that are more susceptible to its harsher effects. With this virus we need to remain calm and alert or else it will be exactly like another swine flu."
2020-03-14T03:33:56Z,Truth from fox news. The end days are here this week
2020-03-14T03:21:31Z,Ugh great after hearing this piece I think things are only going to get worse.   If Tucker is right then we are going into a deep depression.
2020-03-14T02:28:35Z,Chines stop eating bats
2020-03-14T02:17:57Z,Fox gives you the facts.  And that is what we all need at this moment in time
2020-03-14T01:58:43Z,This is the first FoxNews segment I agree with. Wow. It’s actually fair and balanced... like it’s supposed to be! No BS. Appreciate this.
2020-03-14T01:51:12Z,Thanks Tucker.
2020-03-14T01:37:46Z,"Back when America used to make its own stuff and not ship off work to countries where they eat bats and rats, we didn&#39;t have these problems!!"
2020-03-14T00:46:05Z,Ok Tucker so it wasn&#39;t developed at the University of North Carolina doing gang of function research!
2020-03-14T00:21:48Z,tucker has good points
2020-03-14T00:09:21Z,"India makes medicines and very cheap too. We do not actually need china for nothing. We can just as easily move our business over and watch their country starve out once they get left with zero things to import here. We have needed to make our own products for a very long time but in the end, china should of been cut out of the picture 50+ years ago. Stop buying made in china rubbish."
2020-03-13T23:49:24Z,"Just wait till the 1% figure out that due to this Coronavirus pandemic, the United States of America will cancel the 2020 presidential election. Therefore, President Donald J. Trump will remain in office as the President of the United States for the next four years. In addition, for his compensation for filling in and performing his duties and responsibilities as President, he will be entitled to run for a third term in the 2024 presidential election.<br>(Now let’s start the clock and see how fast this pandemic is cleared up and cured....)"
2020-03-13T23:33:45Z,You will get it Bucky. Cheers!
2020-03-13T23:33:00Z,The Chinese should be held accountable for what they&#39;ve done.
2020-03-15T03:28:00Z,This was a crispr gene edited virus made deadly in a lab... released on purpose
2020-03-15T06:10:41Z,@@UnseenThreat07 by who? the dems? gates?
2020-03-13T23:21:23Z,There hasn&#39;t been enough cases to compare it to the flu.
2020-03-13T22:52:07Z,We gotta start manufacturing everything again. No more reliance on China <br><br><b>MADE IN THE USA</b> 🇺🇸
2020-03-16T14:03:40Z,Maga hats are made in China
2020-03-19T09:52:56Z,Kiyan Sharifian the real ones are made right here in the USA.. or you can buy a fake Chinese one
2020-03-13T22:48:32Z,Bring the manufacturers back home!
2020-03-13T22:34:17Z,Stop the fear mongering.
2020-03-13T22:31:41Z,"Stop buying Chinese,  even Coronavirus."
2020-03-13T22:15:57Z,"This is loaded with opinion, heavy reaction and fear-mongering, which is fuel to the fire.  Stop it."
2020-03-14T01:44:11Z,I didn’t say anything about Tucker being incorrect.
2020-03-13T21:53:30Z,I&#39;m more worried about the mass hysteria than the virus itself. Once martial law takes place all hell breaks loose.
2020-03-13T21:50:28Z,The powers that be are licking their lips. Two birds with one stone. *Vigorous hand rubbing intensifies*.
2020-03-13T21:44:27Z,Kids around America are probably celebrating that they get to play videogames all day until school reopens.
2020-03-13T21:21:15Z,Comparing the annual number of flu deaths to a PERCENTAGE who die from this virus is a sleight of hand.  Shame on you Tucker.
2020-03-13T21:12:58Z,"The first time i heard about novel covid 19, all i could think was it sounds like the opening salvo to a larger asssult especially when considering historical actions like the boxer rebellion."
2020-03-13T21:09:16Z,"Guys, this is a MAJOR HISTORICAL EVENT that we&#39;re living through. When this subsides, you can bet that it will result in major changes to society. History students 50-100 years from now will see videos of us scrambling to prepare for this."
2020-03-26T03:17:16Z,infinteuniverse I agree. The poor Detroit Police Department lost members :-( One detective was just 38.
2020-03-13T20:53:38Z,Your military wont save you now America. <br>Perhaps you could try yelling at the virus with you big mouth and see if that works.
2020-03-13T20:49:55Z,"If our moronic president hadn&#39;t disbanded the presidential pandemic response division, or tried to deflate the number of cases to protect his reelection chances, maybe this country would be in a better place. f*** Trump"
2020-03-13T20:45:32Z,Prepare America. You&#39;re about to suffer the worst economic failure you&#39;ve ever seen. There will be no medical care for you because the big corporate health providers are about to collapse.  Good luck.
2020-03-13T20:07:44Z,It’s Weird seen this man actually taking no sides
2020-03-15T03:49:41Z,"Why, he does it quite often"
2020-03-13T20:03:48Z,"Why dont you report the real news , trump is unfit to serve ,  how trump personally stonewalled testing for 2 months , and china declaring the trump administration has perpetrated an act of war upon them and what happened. To it being a hoax ?? How the the oil collaspe is going to collapse the dollar by design"
2020-03-13T19:56:13Z,Looks like we need to call in Team America for one last mission! <br>But CCP is hoping that it&#39;s rivals strike first so they can claim the high ground when they strike back. <br>This is why we need Team America to surgically drop in to unseat the head of the dragon. I&#39;d say only a few key party members would topple the whole thing.
2020-03-13T19:35:13Z,"Writing from Italy. The problem here is for the moment psycological. The speed of the expansion is frighting and it is what is worse. In Italy we can handle it but with such a speed of expansion it ends up crowding the hospitals which is the real problem! To many people to be cured at the same time. To this, besides  the health and econimical problem, nobody seems to think about public riots. I hope no disorders occur due to panic. Psycologically it is tough because you seem not to see a quick end to the problem."
2020-03-13T18:52:04Z,"I hate to be a conspiracist, but isn&#39;t it odd that this virus is particularly going after the older folks? Isn&#39;t it a coincidence that people generally become more conservative as they grow older and more experienced? I pray this is not the case."
2020-03-13T18:37:44Z,This guy is going totally crazy now.  He is going all the way to blame every problem in the world on China now.
